precinct_id,is_complete,votes,votes_align1,votes_alignfinal,GEOID10,candidate,precinct,precinct_full,align1,alignfinal,county,congressional_district,precinct_delegates
7,FALSE,0,0,0,32013-7,warrene,7,7_7,0,0,Storey,2,1
7,FALSE,0,0,0,32013-7,warrene,7,7_7,0,0,White Pine,4,3
7,FALSE,0,0,0,32013-7,yanga,7,7_7,0,0,Churchill,2,5
7,FALSE,0,0,0,32013-7,yanga,7,7_7,0,0,Douglas,2,5
7,FALSE,0,0,0,32013-7,yanga,7,7_7,0,0,Elko,2,2
7,FALSE,0,0,0,32013-7,yanga,7,7_7,0,0,Humboldt,2,7
7,FALSE,0,0,0,32013-7,yanga,7,7_7,0,0,Lander,2,2
7,FALSE,0,0,0,32013-7,yanga,7,7_7,0,0,Lyon,4,3
7,FALSE,0,0,0,32013-7,yanga,7,7_7,0,0,Mineral,4,2
7,FALSE,0,0,0,32013-7,yanga,7,7_7,0,0,Nye,4,1
7,FALSE,0,0,0,32013-7,yanga,7,7_7,0,0,Pershing,2,6
7,FALSE,0,0,0,32013-7,yanga,7,7_7,0,0,Storey,2,1
7,FALSE,0,0,0,32013-7,yanga,7,7_7,0,0,White Pine,4,3
7,FALSE,0,0,0,32013-7,uncommitted,7,7_7,0,0,Churchill,2,5
7,FALSE,0,0,0,32013-7,uncommitted,7,7_7,0,0,Douglas,2,5
7,FALSE,0,0,0,32013-7,uncommitted,7,7_7,0,0,Elko,2,2
7,FALSE,0,0,0,32013-7,uncommitted,7,7_7,0,0,Humboldt,2,7
7,FALSE,0,0,0,32013-7,uncommitted,7,7_7,0,0,Lander,2,2
7,FALSE,0,0,0,32013-7,uncommitted,7,7_7,0,0,Lyon,4,3
7,FALSE,0,0,0,32013-7,uncommitted,7,7_7,0,0,Mineral,4,2
7,FALSE,0,0,0,32013-7,uncommitted,7,7_7,0,0,Nye,4,1
7,FALSE,0,0,0,32013-7,uncommitted,7,7_7,0,0,Pershing,2,6
7,FALSE,0,0,0,32013-7,uncommitted,7,7_7,0,0,Storey,2,1
7,FALSE,0,0,0,32013-7,uncommitted,7,7_7,0,0,White Pine,4,3
3987,FALSE,0,0,0,32003-3987,bennetm,3987,3987_3987,0,0,Clark,4,1
3987,FALSE,0,0,0,32003-3987,bidenj,3987,3987_3987,0,0,Clark,4,1
3987,FALSE,0,0,0,32003-3987,buttigiegp,3987,3987_3987,0,0,Clark,4,1
3987,FALSE,0,0,0,32003-3987,delaneyj,3987,3987_3987,0,0,Clark,4,1
3987,FALSE,0,0,0,32003-3987,gabbardt,3987,3987_3987,0,0,Clark,4,1
3987,FALSE,0,0,0,32003-3987,klobuchara,3987,3987_3987,0,0,Clark,4,1
3987,FALSE,0,0,0,32003-3987,patrickd,3987,3987_3987,0,0,Clark,4,1
3987,FALSE,0,0,0,32003-3987,sandersb,3987,3987_3987,0,0,Clark,4,1
3987,FALSE,0,0,0,32003-3987,steyert,3987,3987_3987,0,0,Clark,4,1
3987,FALSE,0,0,0,32003-3987,warrene,3987,3987_3987,0,0,Clark,4,1
3987,FALSE,0,0,0,32003-3987,yanga,3987,3987_3987,0,0,Clark,4,1
3987,FALSE,0,0,0,32003-3987,uncommitted,3987,3987_3987,0,0,Clark,4,1
3879,FALSE,0,0,0,32003-3879,bennetm,3879,3879_3879,0,0,Clark,4,1
3879,FALSE,0,0,0,32003-3879,bidenj,3879,3879_3879,0,0,Clark,4,1
3879,FALSE,0,0,0,32003-3879,buttigiegp,3879,3879_3879,0,0,Clark,4,1
3879,FALSE,0,0,0,32003-3879,delaneyj,3879,3879_3879,0,0,Clark,4,1
3879,FALSE,0,0,0,32003-3879,gabbardt,3879,3879_3879,0,0,Clark,4,1
3879,FALSE,0,0,0,32003-3879,klobuchara,3879,3879_3879,0,0,Clark,4,1
3879,FALSE,0,0,0,32003-3879,patrickd,3879,3879_3879,0,0,Clark,4,1
3879,FALSE,0,0,0,32003-3879,sandersb,3879,3879_3879,0,0,Clark,4,1
3879,FALSE,0,0,0,32003-3879,steyert,3879,3879_3879,0,0,Clark,4,1
3879,FALSE,0,0,0,32003-3879,warrene,3879,3879_3879,0,0,Clark,4,1
3879,FALSE,0,0,0,32003-3879,yanga,3879,3879_3879,0,0,Clark,4,1
3879,FALSE,0,0,0,32003-3879,uncommitted,3879,3879_3879,0,0,Clark,4,1
3878,FALSE,0,0,0,32003-3878,bennetm,3878,3878_3878,0,0,Clark,4,1
3878,FALSE,0,0,0,32003-3878,bidenj,3878,3878_3878,0,0,Clark,4,1
3878,FALSE,0,0,0,32003-3878,buttigiegp,3878,3878_3878,0,0,Clark,4,1
3878,FALSE,0,0,0,32003-3878,delaneyj,3878,3878_3878,0,0,Clark,4,1
3878,FALSE,0,0,0,32003-3878,gabbardt,3878,3878_3878,0,0,Clark,4,1
3878,FALSE,0,0,0,32003-3878,klobuchara,3878,3878_3878,0,0,Clark,4,1
3878,FALSE,0,0,0,32003-3878,patrickd,3878,3878_3878,0,0,Clark,4,1
3878,FALSE,0,0,0,32003-3878,sandersb,3878,3878_3878,0,0,Clark,4,1
3878,FALSE,0,0,0,32003-3878,steyert,3878,3878_3878,0,0,Clark,4,1
3878,FALSE,0,0,0,32003-3878,warrene,3878,3878_3878,0,0,Clark,4,1
3878,FALSE,0,0,0,32003-3878,yanga,3878,3878_3878,0,0,Clark,4,1
3878,FALSE,0,0,0,32003-3878,uncommitted,3878,3878_3878,0,0,Clark,4,1
30,FALSE,0,0,0,46043-30,bennetm,30,30_30,0,0,Douglas,2,1
30,FALSE,0,0,0,46043-30,bennetm,30,30_30,0,0,Elko,2,1
30,FALSE,0,0,0,46043-30,bennetm,30,30_30,0,0,Lyon,2,5
30,FALSE,0,0,0,46043-30,bennetm,30,30_30,0,0,Nye,4,7
30,FALSE,0,0,0,46043-30,bidenj,30,30_30,0,0,Douglas,2,1
30,FALSE,0,0,0,46043-30,bidenj,30,30_30,0,0,Elko,2,1
30,FALSE,0,0,0,46043-30,bidenj,30,30_30,0,0,Lyon,2,5
30,FALSE,0,0,0,46043-30,bidenj,30,30_30,0,0,Nye,4,7
30,FALSE,0,0,0,46043-30,buttigiegp,30,30_30,0,0,Douglas,2,1
30,FALSE,0,0,0,46043-30,buttigiegp,30,30_30,0,0,Elko,2,1
30,FALSE,0,0,0,46043-30,buttigiegp,30,30_30,0,0,Lyon,2,5
30,FALSE,0,0,0,46043-30,buttigiegp,30,30_30,0,0,Nye,4,7
30,FALSE,0,0,0,46043-30,delaneyj,30,30_30,0,0,Douglas,2,1
30,FALSE,0,0,0,46043-30,delaneyj,30,30_30,0,0,Elko,2,1
30,FALSE,0,0,0,46043-30,delaneyj,30,30_30,0,0,Lyon,2,5
30,FALSE,0,0,0,46043-30,delaneyj,30,30_30,0,0,Nye,4,7
30,FALSE,0,0,0,46043-30,gabbardt,30,30_30,0,0,Douglas,2,1
30,FALSE,0,0,0,46043-30,gabbardt,30,30_30,0,0,Elko,2,1
30,FALSE,0,0,0,46043-30,gabbardt,30,30_30,0,0,Lyon,2,5
30,FALSE,0,0,0,46043-30,gabbardt,30,30_30,0,0,Nye,4,7
30,FALSE,0,0,0,46043-30,klobuchara,30,30_30,0,0,Douglas,2,1
30,FALSE,0,0,0,46043-30,klobuchara,30,30_30,0,0,Elko,2,1
30,FALSE,0,0,0,46043-30,klobuchara,30,30_30,0,0,Lyon,2,5
30,FALSE,0,0,0,46043-30,klobuchara,30,30_30,0,0,Nye,4,7
30,FALSE,0,0,0,46043-30,patrickd,30,30_30,0,0,Douglas,2,1
30,FALSE,0,0,0,46043-30,patrickd,30,30_30,0,0,Elko,2,1
30,FALSE,0,0,0,46043-30,patrickd,30,30_30,0,0,Lyon,2,5
30,FALSE,0,0,0,46043-30,patrickd,30,30_30,0,0,Nye,4,7
30,FALSE,0,0,0,46043-30,sandersb,30,30_30,0,0,Douglas,2,1
30,FALSE,0,0,0,46043-30,sandersb,30,30_30,0,0,Elko,2,1
30,FALSE,0,0,0,46043-30,sandersb,30,30_30,0,0,Lyon,2,5
30,FALSE,0,0,0,46043-30,sandersb,30,30_30,0,0,Nye,4,7
30,FALSE,0,0,0,46043-30,steyert,30,30_30,0,0,Douglas,2,1
30,FALSE,0,0,0,46043-30,steyert,30,30_30,0,0,Elko,2,1
30,FALSE,0,0,0,46043-30,steyert,30,30_30,0,0,Lyon,2,5
30,FALSE,0,0,0,46043-30,steyert,30,30_30,0,0,Nye,4,7
30,FALSE,0,0,0,46043-30,warrene,30,30_30,0,0,Douglas,2,1
30,FALSE,0,0,0,46043-30,warrene,30,30_30,0,0,Elko,2,1
30,FALSE,0,0,0,46043-30,warrene,30,30_30,0,0,Lyon,2,5
30,FALSE,0,0,0,46043-30,warrene,30,30_30,0,0,Nye,4,7
30,FALSE,0,0,0,46043-30,yanga,30,30_30,0,0,Douglas,2,1
30,FALSE,0,0,0,46043-30,yanga,30,30_30,0,0,Elko,2,1
30,FALSE,0,0,0,46043-30,yanga,30,30_30,0,0,Lyon,2,5
30,FALSE,0,0,0,46043-30,yanga,30,30_30,0,0,Nye,4,7
30,FALSE,0,0,0,46043-30,uncommitted,30,30_30,0,0,Douglas,2,1
30,FALSE,0,0,0,46043-30,uncommitted,30,30_30,0,0,Elko,2,1
30,FALSE,0,0,0,46043-30,uncommitted,30,30_30,0,0,Lyon,2,5
30,FALSE,0,0,0,46043-30,uncommitted,30,30_30,0,0,Nye,4,7
2712,FALSE,0,0,0,32003-2712,bennetm,2712,2712_2712,0,0,Clark,4,1
2712,FALSE,0,0,0,32003-2712,bidenj,2712,2712_2712,0,0,Clark,4,1
2712,FALSE,0,0,0,32003-2712,buttigiegp,2712,2712_2712,0,0,Clark,4,1
2712,FALSE,0,0,0,32003-2712,delaneyj,2712,2712_2712,0,0,Clark,4,1
2712,FALSE,0,0,0,32003-2712,gabbardt,2712,2712_2712,0,0,Clark,4,1
2712,FALSE,0,0,0,32003-2712,klobuchara,2712,2712_2712,0,0,Clark,4,1
2712,FALSE,0,0,0,32003-2712,patrickd,2712,2712_2712,0,0,Clark,4,1
2712,FALSE,0,0,0,32003-2712,sandersb,2712,2712_2712,0,0,Clark,4,1
2712,FALSE,0,0,0,32003-2712,steyert,2712,2712_2712,0,0,Clark,4,1
2712,FALSE,0,0,0,32003-2712,warrene,2712,2712_2712,0,0,Clark,4,1
2712,FALSE,0,0,0,32003-2712,yanga,2712,2712_2712,0,0,Clark,4,1
2712,FALSE,0,0,0,32003-2712,uncommitted,2712,2712_2712,0,0,Clark,4,1
1370,FALSE,0,0,0,32003-1370,bennetm,1370,1370_1370,0,0,Clark,3,1
1370,FALSE,0,0,0,32003-1370,bidenj,1370,1370_1370,0,0,Clark,3,1
1370,FALSE,0,0,0,32003-1370,buttigiegp,1370,1370_1370,0,0,Clark,3,1
1370,FALSE,0,0,0,32003-1370,delaneyj,1370,1370_1370,0,0,Clark,3,1
1370,FALSE,0,0,0,32003-1370,gabbardt,1370,1370_1370,0,0,Clark,3,1
1370,FALSE,0,0,0,32003-1370,klobuchara,1370,1370_1370,0,0,Clark,3,1
1370,FALSE,0,0,0,32003-1370,patrickd,1370,1370_1370,0,0,Clark,3,1
1370,FALSE,0,0,0,32003-1370,sandersb,1370,1370_1370,0,0,Clark,3,1
1370,FALSE,0,0,0,32003-1370,steyert,1370,1370_1370,0,0,Clark,3,1
1370,FALSE,0,0,0,32003-1370,warrene,1370,1370_1370,0,0,Clark,3,1
1370,FALSE,0,0,0,32003-1370,yanga,1370,1370_1370,0,0,Clark,3,1
1370,FALSE,0,0,0,32003-1370,uncommitted,1370,1370_1370,0,0,Clark,3,1
9562,FALSE,0,0,0,32031-9562,bennetm,9562,9562_9562,0,0,Washoe,2,1
9562,FALSE,0,0,0,32031-9562,bidenj,9562,9562_9562,0,0,Washoe,2,1
9562,FALSE,0,0,0,32031-9562,buttigiegp,9562,9562_9562,0,0,Washoe,2,1
9562,FALSE,0,0,0,32031-9562,delaneyj,9562,9562_9562,0,0,Washoe,2,1
9562,FALSE,0,0,0,32031-9562,gabbardt,9562,9562_9562,0,0,Washoe,2,1
9562,FALSE,0,0,0,32031-9562,klobuchara,9562,9562_9562,0,0,Washoe,2,1
9562,FALSE,0,0,0,32031-9562,patrickd,9562,9562_9562,0,0,Washoe,2,1
9562,FALSE,0,0,0,32031-9562,sandersb,9562,9562_9562,0,0,Washoe,2,1
9562,FALSE,0,0,0,32031-9562,steyert,9562,9562_9562,0,0,Washoe,2,1
9562,FALSE,0,0,0,32031-9562,warrene,9562,9562_9562,0,0,Washoe,2,1
9562,FALSE,0,0,0,32031-9562,yanga,9562,9562_9562,0,0,Washoe,2,1
9562,FALSE,0,0,0,32031-9562,uncommitted,9562,9562_9562,0,0,Washoe,2,1
9561,FALSE,0,0,0,32031-9561,bennetm,9561,9561_9561,0,0,Washoe,2,1
9561,FALSE,0,0,0,32031-9561,bidenj,9561,9561_9561,0,0,Washoe,2,1
9561,FALSE,0,0,0,32031-9561,buttigiegp,9561,9561_9561,0,0,Washoe,2,1
9561,FALSE,0,0,0,32031-9561,delaneyj,9561,9561_9561,0,0,Washoe,2,1
9561,FALSE,0,0,0,32031-9561,gabbardt,9561,9561_9561,0,0,Washoe,2,1
9561,FALSE,0,0,0,32031-9561,klobuchara,9561,9561_9561,0,0,Washoe,2,1
9561,FALSE,0,0,0,32031-9561,patrickd,9561,9561_9561,0,0,Washoe,2,1
9561,FALSE,0,0,0,32031-9561,sandersb,9561,9561_9561,0,0,Washoe,2,1
9561,FALSE,0,0,0,32031-9561,steyert,9561,9561_9561,0,0,Washoe,2,1
9561,FALSE,0,0,0,32031-9561,warrene,9561,9561_9561,0,0,Washoe,2,1
9561,FALSE,0,0,0,32031-9561,yanga,9561,9561_9561,0,0,Washoe,2,1
9561,FALSE,0,0,0,32031-9561,uncommitted,9561,9561_9561,0,0,Washoe,2,1
9560,FALSE,0,0,0,32031-9560,bennetm,9560,9560_9560,0,0,Washoe,2,1
9560,FALSE,0,0,0,32031-9560,bidenj,9560,9560_9560,0,0,Washoe,2,1
9560,FALSE,0,0,0,32031-9560,buttigiegp,9560,9560_9560,0,0,Washoe,2,1
9560,FALSE,0,0,0,32031-9560,delaneyj,9560,9560_9560,0,0,Washoe,2,1
9560,FALSE,0,0,0,32031-9560,gabbardt,9560,9560_9560,0,0,Washoe,2,1
9560,FALSE,0,0,0,32031-9560,klobuchara,9560,9560_9560,0,0,Washoe,2,1
9560,FALSE,0,0,0,32031-9560,patrickd,9560,9560_9560,0,0,Washoe,2,1
9560,FALSE,0,0,0,32031-9560,sandersb,9560,9560_9560,0,0,Washoe,2,1
9560,FALSE,0,0,0,32031-9560,steyert,9560,9560_9560,0,0,Washoe,2,1
9560,FALSE,0,0,0,32031-9560,warrene,9560,9560_9560,0,0,Washoe,2,1
9560,FALSE,0,0,0,32031-9560,yanga,9560,9560_9560,0,0,Washoe,2,1
9560,FALSE,0,0,0,32031-9560,uncommitted,9560,9560_9560,0,0,Washoe,2,1
9559,FALSE,0,0,0,32031-9559,bennetm,9559,9559_9559,0,0,Washoe,2,1
9559,FALSE,0,0,0,32031-9559,bidenj,9559,9559_9559,0,0,Washoe,2,1
9559,FALSE,0,0,0,32031-9559,buttigiegp,9559,9559_9559,0,0,Washoe,2,1
9559,FALSE,0,0,0,32031-9559,delaneyj,9559,9559_9559,0,0,Washoe,2,1
9559,FALSE,0,0,0,32031-9559,gabbardt,9559,9559_9559,0,0,Washoe,2,1
9559,FALSE,0,0,0,32031-9559,klobuchara,9559,9559_9559,0,0,Washoe,2,1
9559,FALSE,0,0,0,32031-9559,patrickd,9559,9559_9559,0,0,Washoe,2,1
9559,FALSE,0,0,0,32031-9559,sandersb,9559,9559_9559,0,0,Washoe,2,1
9559,FALSE,0,0,0,32031-9559,steyert,9559,9559_9559,0,0,Washoe,2,1
9559,FALSE,0,0,0,32031-9559,warrene,9559,9559_9559,0,0,Washoe,2,1
9559,FALSE,0,0,0,32031-9559,yanga,9559,9559_9559,0,0,Washoe,2,1
9559,FALSE,0,0,0,32031-9559,uncommitted,9559,9559_9559,0,0,Washoe,2,1
9558,FALSE,0,0,0,32031-9558,bennetm,9558,9558_9558,0,0,Washoe,2,1
9558,FALSE,0,0,0,32031-9558,bidenj,9558,9558_9558,0,0,Washoe,2,1
9558,FALSE,0,0,0,32031-9558,buttigiegp,9558,9558_9558,0,0,Washoe,2,1
9558,FALSE,0,0,0,32031-9558,delaneyj,9558,9558_9558,0,0,Washoe,2,1
9558,FALSE,0,0,0,32031-9558,gabbardt,9558,9558_9558,0,0,Washoe,2,1
9558,FALSE,0,0,0,32031-9558,klobuchara,9558,9558_9558,0,0,Washoe,2,1
9558,FALSE,0,0,0,32031-9558,patrickd,9558,9558_9558,0,0,Washoe,2,1
9558,FALSE,0,0,0,32031-9558,sandersb,9558,9558_9558,0,0,Washoe,2,1
9558,FALSE,0,0,0,32031-9558,steyert,9558,9558_9558,0,0,Washoe,2,1
9558,FALSE,0,0,0,32031-9558,warrene,9558,9558_9558,0,0,Washoe,2,1
9558,FALSE,0,0,0,32031-9558,yanga,9558,9558_9558,0,0,Washoe,2,1
9558,FALSE,0,0,0,32031-9558,uncommitted,9558,9558_9558,0,0,Washoe,2,1
9557,FALSE,0,0,0,32031-9557,bennetm,9557,9557_9557,0,0,Washoe,2,1
9557,FALSE,0,0,0,32031-9557,bidenj,9557,9557_9557,0,0,Washoe,2,1
9557,FALSE,0,0,0,32031-9557,buttigiegp,9557,9557_9557,0,0,Washoe,2,1
9557,FALSE,0,0,0,32031-9557,delaneyj,9557,9557_9557,0,0,Washoe,2,1
9557,FALSE,0,0,0,32031-9557,gabbardt,9557,9557_9557,0,0,Washoe,2,1
9557,FALSE,0,0,0,32031-9557,klobuchara,9557,9557_9557,0,0,Washoe,2,1
9557,FALSE,0,0,0,32031-9557,patrickd,9557,9557_9557,0,0,Washoe,2,1
9557,FALSE,0,0,0,32031-9557,sandersb,9557,9557_9557,0,0,Washoe,2,1
9557,FALSE,0,0,0,32031-9557,steyert,9557,9557_9557,0,0,Washoe,2,1
9557,FALSE,0,0,0,32031-9557,warrene,9557,9557_9557,0,0,Washoe,2,1
9557,FALSE,0,0,0,32031-9557,yanga,9557,9557_9557,0,0,Washoe,2,1
9557,FALSE,0,0,0,32031-9557,uncommitted,9557,9557_9557,0,0,Washoe,2,1
9555,FALSE,0,0,0,32031-9555,bennetm,9555,9555_9555,0,0,Washoe,2,1
9555,FALSE,0,0,0,32031-9555,bidenj,9555,9555_9555,0,0,Washoe,2,1
9555,FALSE,0,0,0,32031-9555,buttigiegp,9555,9555_9555,0,0,Washoe,2,1
9555,FALSE,0,0,0,32031-9555,delaneyj,9555,9555_9555,0,0,Washoe,2,1
9555,FALSE,0,0,0,32031-9555,gabbardt,9555,9555_9555,0,0,Washoe,2,1
9555,FALSE,0,0,0,32031-9555,klobuchara,9555,9555_9555,0,0,Washoe,2,1
9555,FALSE,0,0,0,32031-9555,patrickd,9555,9555_9555,0,0,Washoe,2,1
9555,FALSE,0,0,0,32031-9555,sandersb,9555,9555_9555,0,0,Washoe,2,1
9555,FALSE,0,0,0,32031-9555,steyert,9555,9555_9555,0,0,Washoe,2,1
9555,FALSE,0,0,0,32031-9555,warrene,9555,9555_9555,0,0,Washoe,2,1
9555,FALSE,0,0,0,32031-9555,yanga,9555,9555_9555,0,0,Washoe,2,1
9555,FALSE,0,0,0,32031-9555,uncommitted,9555,9555_9555,0,0,Washoe,2,1
9554,FALSE,0,0,0,32031-9554,bennetm,9554,9554_9554,0,0,Washoe,2,1
9554,FALSE,0,0,0,32031-9554,bidenj,9554,9554_9554,0,0,Washoe,2,1
9554,FALSE,0,0,0,32031-9554,buttigiegp,9554,9554_9554,0,0,Washoe,2,1
9554,FALSE,0,0,0,32031-9554,delaneyj,9554,9554_9554,0,0,Washoe,2,1
9554,FALSE,0,0,0,32031-9554,gabbardt,9554,9554_9554,0,0,Washoe,2,1
9554,FALSE,0,0,0,32031-9554,klobuchara,9554,9554_9554,0,0,Washoe,2,1
9554,FALSE,0,0,0,32031-9554,patrickd,9554,9554_9554,0,0,Washoe,2,1
9554,FALSE,0,0,0,32031-9554,sandersb,9554,9554_9554,0,0,Washoe,2,1
9554,FALSE,0,0,0,32031-9554,steyert,9554,9554_9554,0,0,Washoe,2,1
9554,FALSE,0,0,0,32031-9554,warrene,9554,9554_9554,0,0,Washoe,2,1
9554,FALSE,0,0,0,32031-9554,yanga,9554,9554_9554,0,0,Washoe,2,1
9554,FALSE,0,0,0,32031-9554,uncommitted,9554,9554_9554,0,0,Washoe,2,1
9553,FALSE,0,0,0,32031-9553,bennetm,9553,9553_9553,0,0,Washoe,2,1
9553,FALSE,0,0,0,32031-9553,bidenj,9553,9553_9553,0,0,Washoe,2,1
9553,FALSE,0,0,0,32031-9553,buttigiegp,9553,9553_9553,0,0,Washoe,2,1
9553,FALSE,0,0,0,32031-9553,delaneyj,9553,9553_9553,0,0,Washoe,2,1
9553,FALSE,0,0,0,32031-9553,gabbardt,9553,9553_9553,0,0,Washoe,2,1
9553,FALSE,0,0,0,32031-9553,klobuchara,9553,9553_9553,0,0,Washoe,2,1
9553,FALSE,0,0,0,32031-9553,patrickd,9553,9553_9553,0,0,Washoe,2,1
9553,FALSE,0,0,0,32031-9553,sandersb,9553,9553_9553,0,0,Washoe,2,1
9553,FALSE,0,0,0,32031-9553,steyert,9553,9553_9553,0,0,Washoe,2,1
9553,FALSE,0,0,0,32031-9553,warrene,9553,9553_9553,0,0,Washoe,2,1
9553,FALSE,0,0,0,32031-9553,yanga,9553,9553_9553,0,0,Washoe,2,1
9553,FALSE,0,0,0,32031-9553,uncommitted,9553,9553_9553,0,0,Washoe,2,1
9552,FALSE,0,0,0,32031-9552,bennetm,9552,9552_9552,0,0,Washoe,2,1
9552,FALSE,0,0,0,32031-9552,bidenj,9552,9552_9552,0,0,Washoe,2,1
9552,FALSE,0,0,0,32031-9552,buttigiegp,9552,9552_9552,0,0,Washoe,2,1
9552,FALSE,0,0,0,32031-9552,delaneyj,9552,9552_9552,0,0,Washoe,2,1
9552,FALSE,0,0,0,32031-9552,gabbardt,9552,9552_9552,0,0,Washoe,2,1
9552,FALSE,0,0,0,32031-9552,klobuchara,9552,9552_9552,0,0,Washoe,2,1
9552,FALSE,0,0,0,32031-9552,patrickd,9552,9552_9552,0,0,Washoe,2,1
9552,FALSE,0,0,0,32031-9552,sandersb,9552,9552_9552,0,0,Washoe,2,1
9552,FALSE,0,0,0,32031-9552,steyert,9552,9552_9552,0,0,Washoe,2,1
9552,FALSE,0,0,0,32031-9552,warrene,9552,9552_9552,0,0,Washoe,2,1
9552,FALSE,0,0,0,32031-9552,yanga,9552,9552_9552,0,0,Washoe,2,1
9552,FALSE,0,0,0,32031-9552,uncommitted,9552,9552_9552,0,0,Washoe,2,1
9551,FALSE,0,0,0,32031-9551,bennetm,9551,9551_9551,0,0,Washoe,2,1
9551,FALSE,0,0,0,32031-9551,bidenj,9551,9551_9551,0,0,Washoe,2,1
9551,FALSE,0,0,0,32031-9551,buttigiegp,9551,9551_9551,0,0,Washoe,2,1
9551,FALSE,0,0,0,32031-9551,delaneyj,9551,9551_9551,0,0,Washoe,2,1
9551,FALSE,0,0,0,32031-9551,gabbardt,9551,9551_9551,0,0,Washoe,2,1
9551,FALSE,0,0,0,32031-9551,klobuchara,9551,9551_9551,0,0,Washoe,2,1
9551,FALSE,0,0,0,32031-9551,patrickd,9551,9551_9551,0,0,Washoe,2,1
9551,FALSE,0,0,0,32031-9551,sandersb,9551,9551_9551,0,0,Washoe,2,1
9551,FALSE,0,0,0,32031-9551,steyert,9551,9551_9551,0,0,Washoe,2,1
9551,FALSE,0,0,0,32031-9551,warrene,9551,9551_9551,0,0,Washoe,2,1
9551,FALSE,0,0,0,32031-9551,yanga,9551,9551_9551,0,0,Washoe,2,1
9551,FALSE,0,0,0,32031-9551,uncommitted,9551,9551_9551,0,0,Washoe,2,1
9550,FALSE,0,0,0,32031-9550,bennetm,9550,9550_9550,0,0,Washoe,2,1
9550,FALSE,0,0,0,32031-9550,bidenj,9550,9550_9550,0,0,Washoe,2,1
9550,FALSE,0,0,0,32031-9550,buttigiegp,9550,9550_9550,0,0,Washoe,2,1
9550,FALSE,0,0,0,32031-9550,delaneyj,9550,9550_9550,0,0,Washoe,2,1
9550,FALSE,0,0,0,32031-9550,gabbardt,9550,9550_9550,0,0,Washoe,2,1
9550,FALSE,0,0,0,32031-9550,klobuchara,9550,9550_9550,0,0,Washoe,2,1
9550,FALSE,0,0,0,32031-9550,patrickd,9550,9550_9550,0,0,Washoe,2,1
9550,FALSE,0,0,0,32031-9550,sandersb,9550,9550_9550,0,0,Washoe,2,1
9550,FALSE,0,0,0,32031-9550,steyert,9550,9550_9550,0,0,Washoe,2,1
9550,FALSE,0,0,0,32031-9550,warrene,9550,9550_9550,0,0,Washoe,2,1
9550,FALSE,0,0,0,32031-9550,yanga,9550,9550_9550,0,0,Washoe,2,1
9550,FALSE,0,0,0,32031-9550,uncommitted,9550,9550_9550,0,0,Washoe,2,1
9549,FALSE,0,0,0,32031-9549,bennetm,9549,9549_9549,0,0,Washoe,2,1
9549,FALSE,0,0,0,32031-9549,bidenj,9549,9549_9549,0,0,Washoe,2,1
9549,FALSE,0,0,0,32031-9549,buttigiegp,9549,9549_9549,0,0,Washoe,2,1
9549,FALSE,0,0,0,32031-9549,delaneyj,9549,9549_9549,0,0,Washoe,2,1
9549,FALSE,0,0,0,32031-9549,gabbardt,9549,9549_9549,0,0,Washoe,2,1
9549,FALSE,0,0,0,32031-9549,klobuchara,9549,9549_9549,0,0,Washoe,2,1
9549,FALSE,0,0,0,32031-9549,patrickd,9549,9549_9549,0,0,Washoe,2,1
9549,FALSE,0,0,0,32031-9549,sandersb,9549,9549_9549,0,0,Washoe,2,1
9549,FALSE,0,0,0,32031-9549,steyert,9549,9549_9549,0,0,Washoe,2,1
9549,FALSE,0,0,0,32031-9549,warrene,9549,9549_9549,0,0,Washoe,2,1
9549,FALSE,0,0,0,32031-9549,yanga,9549,9549_9549,0,0,Washoe,2,1
9549,FALSE,0,0,0,32031-9549,uncommitted,9549,9549_9549,0,0,Washoe,2,1
9548,FALSE,0,0,0,32031-9548,bennetm,9548,9548_9548,0,0,Washoe,2,1
9548,FALSE,0,0,0,32031-9548,bidenj,9548,9548_9548,0,0,Washoe,2,1
9548,FALSE,0,0,0,32031-9548,buttigiegp,9548,9548_9548,0,0,Washoe,2,1
9548,FALSE,0,0,0,32031-9548,delaneyj,9548,9548_9548,0,0,Washoe,2,1
9548,FALSE,0,0,0,32031-9548,gabbardt,9548,9548_9548,0,0,Washoe,2,1
9548,FALSE,0,0,0,32031-9548,klobuchara,9548,9548_9548,0,0,Washoe,2,1
9548,FALSE,0,0,0,32031-9548,patrickd,9548,9548_9548,0,0,Washoe,2,1
9548,FALSE,0,0,0,32031-9548,sandersb,9548,9548_9548,0,0,Washoe,2,1
9548,FALSE,0,0,0,32031-9548,steyert,9548,9548_9548,0,0,Washoe,2,1
9548,FALSE,0,0,0,32031-9548,warrene,9548,9548_9548,0,0,Washoe,2,1
9548,FALSE,0,0,0,32031-9548,yanga,9548,9548_9548,0,0,Washoe,2,1
9548,FALSE,0,0,0,32031-9548,uncommitted,9548,9548_9548,0,0,Washoe,2,1
9547,FALSE,0,0,0,32031-9547,bennetm,9547,9547_9547,0,0,Washoe,2,1
9547,FALSE,0,0,0,32031-9547,bidenj,9547,9547_9547,0,0,Washoe,2,1
9547,FALSE,0,0,0,32031-9547,buttigiegp,9547,9547_9547,0,0,Washoe,2,1
9547,FALSE,0,0,0,32031-9547,delaneyj,9547,9547_9547,0,0,Washoe,2,1
